survey_round,variable,fct_source,rolling_1y_target,rolling_1y_forecast,rolling_2y_target,rolling_2y_forecast,next_year_target,next_year_forecast,current_year_target,current_year_forecast,survey_year,survey_quarter
2004Q1,HICP,89,2004Dec,1.7,2005Dec,1.9,2005,1.8,2004,1.7,2004,1
2004Q1,HICP,90,2004Dec,2.0,2005Dec,1.8,2005,1.8,2004,1.9,2004,1
2004Q1,HICP,91,2004Dec,2.0,2005Dec,2.0,2005,2.0,2004,1.9,2004,1
2004Q1,HICP,92,2004Dec,1.5,2005Dec,1.7,2005,1.8,2004,1.6,2004,1
2004Q1,HICP,93,2004Dec,1.9,2005Dec,2.0,2005,2.0,2004,1.9,2004,1
2004Q1,HICP,94,2004Dec,2.1,2005Dec,1.9,2005,1.9,2004,2.3,2004,1
2004Q1,HICP,95,2004Dec,1.6,2005Dec,1.6,2005,1.6,2004,1.6,2004,1
2004Q1,HICP,96,2004Dec,1.8,2005Dec,1.9,2005,1.8,2004,1.9,2004,1
2004Q1,HICP,97,2004Dec,1.8,2005Dec,1.7,2005,1.7,2004,1.8,2004,1
2004Q1,RGDP,1,2004Q3,1.5,2005Q3,2.0,2005,2.3,2004,1.6,2004,1
2004Q1,RGDP,2,2004Q3,2.2,2005Q3,2.6,2005,2.5,2004,2.0,2004,1
2004Q1,RGDP,4,2004Q3,2.1,2005Q3,2.3,2005,2.3,2004,1.9,2004,1
2004Q1,RGDP,7,2004Q3,2.2,2005Q3,2.0,2005,2.2,2004,1.75,2004,1
2004Q1,RGDP,9,2004Q3,2.0,2005Q3,2.3,2005,2.3,2004,1.8,2004,1
2004Q1,RGDP,11,2004Q3,1.9,2005Q3,2.2,2005,2.0,2004,1.7,2004,1
2004Q1,RGDP,14,2004Q3,1.8,2005Q3,2.5,2005,2.3,2004,1.5,2004,1
2004Q1,RGDP,15,2004Q3,2.25,2005Q3,2.5,2005,2.5,2004,2.0,2004,1
2004Q1,RGDP,16,2004Q3,1.8,2005Q3,2.2,2005,2.0,2004,1.6,2004,1
2004Q1,RGDP,17,2004Q3,2.0,2005Q3,2.5,2005,2.4,2004,1.6,2004,1
2004Q1,RGDP,18,2004Q3,1.0,2005Q3,1.5,2005,1.5,2004,1.0,2004,1
2004Q1,RGDP,20,2004Q3,2.0,2005Q3,2.3,2005,2.3,2004,1.8,2004,1
2004Q1,RGDP,22,2004Q3,1.6,2005Q3,2.0,2005,1.9,2004,1.6,2004,1
2004Q1,RGDP,23,2004Q3,2.0,2005Q3,2.3,2005,2.3,2004,1.9,2004,1
2004Q1,RGDP,24,2004Q3,1.8,2005Q3,2.6,2005,2.5,2004,2.0,2004,1
2004Q1,RGDP,26,2004Q3,1.9,2005Q3,2.1,2005,2.0,2004,1.7,2004,1
2004Q1,RGDP,28,2004Q3,3.0,2005Q3,2.2,2005,2.4,2004,2.6,2004,1
2004Q1,RGDP,29,2004Q3,1.8,2005Q3,2.2,2005,2.1,2004,1.7,2004,1
2004Q1,RGDP,30,2004Q3,2.2,2005Q3,2.4,2005,2.4,2004,2.0,2004,1
2004Q1,RGDP,31,2004Q3,2.0,2005Q3,2.4,2005,2.4,2004,1.8,2004,1
2004Q1,RGDP,32,2004Q3,2.1,2005Q3,2.4,2005,2.3,2004,1.9,2004,1
2004Q1,RGDP,35,2004Q3,2.1,,,,,2004,2.0,2004,1
2004Q1,RGDP,38,2004Q3,2.0,2005Q3,2.4,2005,2.3,2004,1.6,2004,1
2004Q1,RGDP,39,2004Q3,1.7,2005Q3,2.2,2005,2.1,2004,1.5,2004,1
2004Q1,RGDP,41,2004Q3,2.1,2005Q3,2.6,2005,2.6,2004,1.8,2004,1
2004Q1,RGDP,42,2004Q3,2.0,2005Q3,2.1,2005,2.1,2004,1.8,2004,1
2004Q1,RGDP,45,,,,,2005,1.8,2004,2.2,2004,1
2004Q1,RGDP,47,2004Q3,1.6,2005Q3,1.1,2005,1.2,2004,1.4,2004,1
2004Q1,RGDP,49,2004Q3,3.0,2005Q3,2.2,2005,2.4,2004,2.6,2004,1
2004Q1,RGDP,50,2004Q3,2.1,2005Q3,3.0,2005,2.75,2004,2.1,2004,1
2004Q1,RGDP,53,2004Q3,1.7,2005Q3,2.2,2005,2.0,2004,1.6,2004,1
2004Q1,RGDP,54,2004Q3,2.0,2005Q3,2.3,2005,2.3,2004,1.8,2004,1
2004Q1,RGDP,56,2004Q3,1.6,2005Q3,2.0,2005,2.0,2004,1.5,2004,1
2004Q1,RGDP,57,,,,,2005,2.2,2004,2.0,2004,1
2004Q1,RGDP,59,2004Q3,2.0,2005Q3,2.4,2005,2.4,2004,1.8,2004,1
2004Q1,RGDP,60,2004Q3,1.8,2005Q3,2.5,2005,2.4,2004,1.7,2004,1
2004Q1,RGDP,61,2004Q3,2.1,2005Q3,3.0,2005,3.0,2004,1.9,2004,1
2004Q1,RGDP,63,2004Q3,2.0,2005Q3,2.1,2005,2.0,2004,1.7,2004,1
2004Q1,RGDP,65,2004Q3,2.2,2005Q3,2.0,2005,2.0,2004,1.8,2004,1
2004Q1,RGDP,67,,,,,2005,1.6,2004,1.6,2004,1
2004Q1,RGDP,68,2004Q3,2.2,2005Q3,2.6,2005,2.6,2004,2.0,2004,1
2004Q1,RGDP,70,2004Q3,1.7,2005Q3,2.2,2005,2.3,2004,1.7,2004,1
2004Q1,RGDP,71,2004Q3,2.3,2005Q3,1.8,2005,2.0,2004,2.0,2004,1
2004Q1,RGDP,73,,,,,2005,2.0,2004,1.5,2004,1
2004Q1,RGDP,76,2004Q3,1.7,2005Q3,2.5,2005,2.4,2004,1.5,2004,1
2004Q1,RGDP,80,2004Q3,2.2,2005Q3,2.5,2005,2.4,2004,2.0,2004,1
2004Q1,RGDP,82,2004Q3,1.8,2005Q3,1.5,2005,1.5,2004,1.7,2004,1
2004Q1,RGDP,84,,,,,2005,2.4,2004,1.8,2004,1
2004Q1,RGDP,85,2004Q3,1.9,,,2005,2.3,2004,1.7,2004,1
2004Q1,RGDP,88,2004Q3,2.4,2005Q3,2.3,2005,2.3,2004,2.2,2004,1
2004Q1,RGDP,89,2004Q3,1.7,2005Q3,2.3,2005,2.2,2004,1.7,2004,1
2004Q1,RGDP,90,2004Q3,1.9,2005Q3,2.2,2005,2.1,2004,1.7,2004,1
2004Q1,RGDP,91,2004Q3,1.8,2005Q3,2.5,2005,1.9,2004,1.5,2004,1
2004Q1,RGDP,92,2004Q3,1.9,2005Q3,2.1,2005,2.1,2004,1.8,2004,1
2004Q1,RGDP,93,2004Q3,1.7,2005Q3,2.3,2005,2.5,2004,1.9,2004,1
2004Q1,RGDP,94,2004Q3,2.3,2005Q3,2.3,2005,2.5,2004,2.1,2004,1
2004Q1,RGDP,95,2004Q3,2.1,2005Q3,2.3,2005,2.3,2004,1.9,2004,1
2004Q1,RGDP,96,2004Q3,2.0,2005Q3,2.5,2005,2.5,2004,1.7,2004,1
2004Q1,RGDP,97,2004Q3,1.8,2005Q3,2.8,2005,2.6,2004,1.7,2004,1
2004Q2,HICP,1,2005Mar,1.8,2006Mar,1.9,2005,1.8,2004,1.7,2004,2
2004Q2,HICP,2,2005Mar,2.0,2006Mar,1.7,2005,2.0,2004,1.6,2004,2
2004Q2,HICP,3,2005Mar,2.0,2006Mar,2.0,2005,2.0,2004,1.7,2004,2
2004Q2,HICP,4,2005Mar,1.8,2006Mar,2.1,2005,1.9,2004,1.8,2004,2
2004Q2,HICP,7,2005Mar,1.5,2006Mar,1.8,2005,1.5,2004,1.75,2004,2
2004Q2,HICP,9,2005Mar,1.8,2006Mar,2.0,2005,1.8,2004,1.8,2004,2
2004Q2,HICP,10,2005Mar,1.68009252,2006Mar,1.87225961,2005,1.78008688,2004,1.73089597,2004,2
2004Q2,HICP,11,2005Mar,1.7,2006Mar,1.7,2005,1.7,2004,1.8,2004,2
2004Q2,HICP,14,2005Mar,1.4,2006Mar,1.5,2005,1.6,2004,1.7,2004,2
2004Q2,HICP,15,2005Mar,1.7,2006Mar,1.5,2005,1.6,2004,1.75,2004,2
2004Q2,HICP,16,2005Mar,1.8,2006Mar,2.0,2005,1.6,2004,1.8,2004,2
2004Q2,HICP,17,2005Mar,1.4,2006Mar,1.9,2005,1.5,2004,1.6,2004,2
2004Q2,HICP,20,2005Mar,1.9,2006Mar,2.0,2005,1.8,2004,1.8,2004,2
2004Q2,HICP,22,2005Mar,1.7,2006Mar,2.0,2005,1.7,2004,1.8,2004,2
2004Q2,HICP,23,2005Mar,1.8,2006Mar,2.3,2005,2.0,2004,1.8,2004,2
2004Q2,HICP,24,2005Mar,1.5,2006Mar,1.8,2005,1.6,2004,1.8,2004,2
2004Q2,HICP,26,2005Mar,1.6,2006Mar,1.8,2005,1.8,2004,1.8,2004,2
2004Q2,HICP,28,2005Mar,1.9,2006Mar,2.0,2005,2.0,2004,1.9,2004,2
2004Q2,HICP,29,2005Mar,1.5,2006Mar,1.6,2005,1.6,2004,1.7,2004,2
2004Q2,HICP,30,,,,,2005,1.9,2004,1.8,2004,2
2004Q2,HICP,31,2005Mar,1.4,2006Mar,1.8,2005,1.7,2004,1.8,2004,2
2004Q2,HICP,32,2005Mar,1.8,2006Mar,2.0,2005,1.9,2004,1.8,2004,2
2004Q2,HICP,33,2005Mar,1.9,2006Mar,2.2,2005,1.9,2004,1.8,2004,2
2004Q2,HICP,35,2005Mar,1.9,,,,,2004,1.9,2004,2
2004Q2,HICP,36,2005Mar,1.9,2006Mar,2.2,2005,1.8,2004,2.0,2004,2
2004Q2,HICP,37,2005Mar,1.5,2006Mar,2.0,2005,1.9,2004,1.9,2004,2
2004Q2,HICP,38,2005Mar,1.7,2006Mar,1.7,2005,1.6,2004,1.7,2004,2
2004Q2,HICP,39,2005Mar,1.8,2006Mar,1.9,2005,1.9,2004,1.9,2004,2
2004Q2,HICP,40,2005Mar,1.7,2006Mar,1.6,2005,1.6,2004,1.7,2004,2
2004Q2,HICP,41,2005Mar,2.0,2006Mar,2.4,2005,2.3,2004,1.5,2004,2
2004Q2,HICP,42,2005Mar,1.7,2006Mar,1.6,2005,1.7,2004,1.8,2004,2
2004Q2,HICP,45,,,,,2005,1.8,2004,1.8,2004,2
2004Q2,HICP,47,2005Mar,1.6,,,2005,1.7,2004,1.8,2004,2
2004Q2,HICP,48,2005Mar,1.7,,,2005,1.7,2004,1.9,2004,2
2004Q2,HICP,50,2005Mar,1.5,2006Mar,1.6,2005,1.5,2004,1.5,2004,2
2004Q2,HICP,52,2005Mar,1.3,2006Mar,1.8,2005,1.4,2004,1.7,2004,2
2004Q2,HICP,54,2005Mar,1.9,2006Mar,1.6,2005,1.8,2004,1.8,2004,2
2004Q2,HICP,56,2005Mar,1.5,2006Mar,1.9,2005,1.7,2004,1.8,2004,2
2004Q2,HICP,57,2005Mar,1.8,,,2005,1.8,2004,1.7,2004,2
2004Q2,HICP,59,2005Mar,1.4,2006Mar,2.0,2005,1.6,2004,1.7,2004,2
2004Q2,HICP,60,2005Mar,1.5,2006Mar,1.8,2005,1.7,2004,1.8,2004,2
2004Q2,HICP,61,2005Mar,2.0,2006Mar,2.0,2005,2.1,2004,1.8,2004,2
2004Q2,HICP,62,,,,,2005,1.75,2004,1.5,2004,2
2004Q2,HICP,63,2005Mar,1.7,2006Mar,1.7,2005,1.7,2004,1.7,2004,2
2004Q2,HICP,67,2005Mar,2.0,2006Mar,2.0,2005,2.0,2004,1.9,2004,2
2004Q2,HICP,68,,,,,2005,1.6,2004,1.7,2004,2
2004Q2,HICP,70,2005Mar,1.6,2006Mar,1.9,2005,1.5,2004,1.7,2004,2
2004Q2,HICP,71,2005Mar,1.8,2006Mar,1.9,2005,1.8,2004,1.9,2004,2
2004Q2,HICP,73,2005Mar,1.7,2006Mar,1.9,2005,1.7,2004,1.7,2004,2
2004Q2,HICP,76,2005Mar,1.3,2006Mar,1.7,2005,1.4,2004,1.8,2004,2
2004Q2,HICP,80,2005Mar,1.8,2006Mar,1.6,2005,1.9,2004,1.6,2004,2
2004Q2,HICP,82,2005Mar,1.3,2006Mar,1.2,2005,1.2,2004,1.7,2004,2
2004Q2,HICP,85,2005Mar,1.8,,,2005,1.9,2004,2.0,2004,2
2004Q2,HICP,88,2005Mar,1.8,2006Mar,1.8,2005,1.6,2004,1.7,2004,2
2004Q2,HICP,89,2005Mar,1.6,2006Mar,1.8,2005,1.8,2004,1.8,2004,2
2004Q2,HICP,90,2005Mar,1.7,2006Mar,1.8,2005,1.8,2004,1.8,2004,2
2004Q2,HICP,91,2005Mar,2.0,2006Mar,2.0,2005,2.0,2004,1.9,2004,2
2004Q2,HICP,92,2005Mar,1.9,,,2005,1.9,2004,2.1,2004,2
2004Q2,HICP,93,2005Mar,1.7,2006Mar,1.8,2005,1.7,2004,1.8,2004,2
2004Q2,HICP,94,2005Mar,1.8,2006Mar,2.1,2005,1.9,2004,1.9,2004,2
2004Q2,HICP,95,2005Mar,1.7,2006Mar,1.6,2005,1.6,2004,1.7,2004,2
2004Q2,HICP,96,2005Mar,2.0,2006Mar,2.0,2005,2.0,2004,2.1,2004,2
2004Q2,HICP,97,2005Mar,1.4,2006Mar,1.5,2005,1.5,2004,1.8,2004,2
2004Q2,RGDP,1,2004Q4,1.8,2005Q4,2.0,2005,1.9,2004,1.5,2004,2
2004Q2,RGDP,2,2004Q4,2.5,2005Q4,2.7,2005,2.4,2004,1.5,2004,2
2004Q2,RGDP,3,2004Q4,2.2,2005Q4,2.7,2005,2.5,2004,1.7,2004,2
2004Q2,RGDP,4,2004Q4,2.1,2005Q4,2.2,2005,2.2,2004,1.7,2004,2
2004Q2,RGDP,5,2004Q4,2.5,2005Q4,2.5,2005,2.0,2004,1.7,2004,2
2004Q2,RGDP,7,2004Q4,2.0,2005Q4,2.5,2005,2.4,2004,1.6,2004,2
2004Q2,RGDP,9,2004Q4,2.0,2005Q4,2.1,2005,2.1,2004,1.8,2004,2
2004Q2,RGDP,10,2004Q4,2.08423702,2005Q4,2.50575577,2005,2.29374995,2004,1.62828668,2004,2
2004Q2,RGDP,11,2004Q4,1.9,2005Q4,2.2,2005,2.1,2004,1.5,2004,2
2004Q2,RGDP,14,2004Q4,1.8,2005Q4,1.6,2005,1.9,2004,1.4,2004,2
2004Q2,RGDP,15,2004Q4,2.5,2005Q4,2.25,2005,2.5,2004,2.0,2004,2
2004Q2,RGDP,16,2004Q4,1.8,2005Q4,2.2,2005,1.6,2004,1.4,2004,2
2004Q2,RGDP,17,2004Q4,2.2,2005Q4,2.5,2005,2.2,2004,1.8,2004,2
2004Q2,RGDP,20,2004Q4,1.3,2005Q4,2.5,2005,2.3,2004,1.5,2004,2
2004Q2,RGDP,22,2004Q4,1.7,2005Q4,2.0,2005,1.9,2004,1.5,2004,2
2004Q2,RGDP,23,2004Q4,2.1,2005Q4,2.3,2005,2.3,2004,1.9,2004,2
2004Q2,RGDP,24,2004Q4,1.8,2005Q4,2.2,2005,2.0,2004,1.7,2004,2
2004Q2,RGDP,26,2004Q4,2.0,2005Q4,2.3,2005,2.1,2004,1.6,2004,2
2004Q2,RGDP,28,2004Q4,2.8,2005Q4,2.1,2005,2.4,2004,2.2,2004,2
2004Q2,RGDP,29,2004Q4,1.9,2005Q4,2.1,2005,2.1,2004,1.5,2004,2
2004Q2,RGDP,30,,,,,2005,2.0,2004,1.6,2004,2
2004Q2,RGDP,31,2004Q4,1.5,2005Q4,1.9,2005,1.8,2004,1.4,2004,2
2004Q2,RGDP,32,2004Q4,2.1,2005Q4,2.0,2005,2.0,2004,1.7,2004,2
2004Q2,RGDP,33,2004Q4,1.8,2005Q4,2.0,2005,2.0,2004,1.7,2004,2
2004Q2,RGDP,35,2004Q4,1.8,,,,,2004,1.9,2004,2
2004Q2,RGDP,36,2004Q4,2.4,2005Q4,2.5,2005,2.4,2004,1.8,2004,2
2004Q2,RGDP,37,2004Q4,2.0,2005Q4,2.5,2005,2.0,2004,1.7,2004,2
2004Q2,RGDP,38,2004Q4,1.5,2005Q4,2.0,2005,2.1,2004,1.3,2004,2
2004Q2,RGDP,39,2004Q4,1.8,2005Q4,2.2,2005,2.1,2004,1.5,2004,2
2004Q2,RGDP,40,2004Q4,1.7,2005Q4,2.5,2005,2.3,2004,1.4,2004,2
2004Q2,RGDP,41,2004Q4,1.7,2005Q4,1.7,2005,1.7,2004,1.7,2004,2
2004Q2,RGDP,42,2004Q4,2.0,2005Q4,1.5,2005,1.9,2004,1.4,2004,2
2004Q2,RGDP,45,,,,,2005,2.2,2004,1.9,2004,2
2004Q2,RGDP,47,2004Q4,1.5,2005Q4,1.0,2005,1.2,2004,1.3,2004,2
2004Q2,RGDP,48,2004Q4,1.7,2005Q4,2.4,2005,2.2,2004,1.4,2004,2
2004Q2,RGDP,50,2004Q4,1.9,2005Q4,2.2,2005,2.2,2004,1.6,2004,2
2004Q2,RGDP,52,2004Q4,1.4,2005Q4,2.2,2005,1.9,2004,1.3,2004,2
2004Q2,RGDP,54,2004Q4,1.9,2005Q4,2.2,2005,2.2,2004,1.6,2004,2
2004Q2,RGDP,56,2004Q4,1.7,2005Q4,2.1,2005,2.0,2004,1.4,2004,2
2004Q2,RGDP,57,2004Q4,2.1,2005Q4,2.0,2005,2.2,2004,1.7,2004,2
2004Q2,RGDP,59,2004Q4,2.0,2005Q4,2.2,2005,2.1,2004,1.6,2004,2
2004Q2,RGDP,60,2004Q4,2.1,2005Q4,2.5,2005,2.4,2004,1.7,2004,2
2004Q2,RGDP,61,2004Q4,2.6,2005Q4,2.6,2005,3.0,2004,1.8,2004,2
2004Q2,RGDP,62,,,,,2005,2.0,2004,1.75,2004,2
2004Q2,RGDP,63,2004Q4,2.4,2005Q4,2.3,2005,2.1,2004,1.5,2004,2
2004Q2,RGDP,67,,,,,2005,1.9,2004,1.8,2004,2
2004Q2,RGDP,68,2004Q4,2.4,2005Q4,2.6,2005,2.5,2004,1.9,2004,2
2004Q2,RGDP,70,2004Q4,1.8,2005Q4,2.3,2005,2.2,2004,1.6,2004,2
2004Q2,RGDP,71,2004Q4,2.3,2005Q4,2.6,2005,2.3,2004,1.8,2004,2
2004Q2,RGDP,73,,,,,2005,1.75,2004,1.4,2004,2
2004Q2,RGDP,76,2004Q4,1.7,2005Q4,2.8,2005,2.3,2004,1.4,2004,2
2004Q2,RGDP,80,2004Q4,2.25,2005Q4,2.45,2005,2.3,2004,1.8,2004,2
2004Q2,RGDP,82,2004Q4,1.6,2005Q4,1.5,2005,1.5,2004,1.4,2004,2
2004Q2,RGDP,85,2004Q4,2.2,,,2005,2.3,2004,1.7,2004,2
2004Q2,RGDP,88,2004Q4,2.5,2005Q4,2.2,2005,2.3,2004,2.0,2004,2
2004Q2,RGDP,89,2004Q4,2.1,2005Q4,2.3,2005,2.2,2004,1.7,2004,2
2004Q2,RGDP,90,2004Q4,1.8,2005Q4,2.2,2005,2.1,2004,1.6,2004,2
2004Q2,RGDP,91,2004Q4,1.5,2005Q4,1.8,2005,1.8,2004,1.3,2004,2
2004Q2,RGDP,92,2004Q4,2.03,2005Q4,1.95,2005,2.0,2004,1.6,2004,2
2004Q2,RGDP,93,2004Q4,2.0,2005Q4,2.5,2005,2.3,2004,1.9,2004,2
2004Q2,RGDP,94,2004Q4,1.8,2005Q4,2.5,2005,2.5,2004,1.7,2004,2
2004Q2,RGDP,95,2004Q4,1.9,2005Q4,2.3,2005,2.2,2004,1.7,2004,2
2004Q2,RGDP,96,2004Q4,1.9,2005Q4,2.5,2005,2.5,2004,1.5,2004,2
2004Q2,RGDP,97,2004Q4,1.7,2005Q4,2.7,2005,2.3,2004,1.4,2004,2
2004Q3,HICP,4,2005Jun,2.1,,,2005,2.2,2004,2.1,2004,3
2004Q3,HICP,7,2005Jun,1.3,2006Jun,1.8,2005,1.4,2004,2.0,2004,3
2004Q3,HICP,9,2005Jun,1.9,2006Jun,2.0,2005,1.8,2004,1.8,2004,3
2004Q3,HICP,11,2005Jun,1.4,2006Jun,1.3,2005,1.5,2004,2.1,2004,3
2004Q3,HICP,14,2005Jun,1.6,,,2005,2.0,2004,2.2,2004,3
2004Q3,HICP,15,2005Jun,1.8,2006Jun,1.7,2005,1.8,2004,2.1,2004,3
2004Q3,HICP,16,2005Jun,1.6,2006Jun,2.0,2005,1.7,2004,2.2,2004,3
2004Q3,HICP,17,2005Jun,2.0,2006Jun,2.2,2005,1.8,2004,2.0,2004,3
2004Q3,HICP,19,2005Jun,1.7,2006Jun,2.0,2005,1.9,2004,2.1,2004,3
2004Q3,HICP,20,2005Jun,2.0,2006Jun,2.0,2005,1.9,2004,2.1,2004,3
2004Q3,HICP,22,2005Jun,1.9,2006Jun,2.0,2005,1.8,2004,2.1,2004,3
2004Q3,HICP,23,2005Jun,1.7,2006Jun,2.3,2005,2.0,2004,2.1,2004,3
2004Q3,HICP,24,2005Jun,1.8,2006Jun,1.8,2005,1.9,2004,2.1,2004,3
2004Q3,HICP,26,2005Jun,1.6,2006Jun,1.8,2005,1.8,2004,2.0,2004,3
2004Q3,HICP,28,2005Jun,1.8,2006Jun,2.0,2005,1.9,2004,2.2,2004,3
2004Q3,HICP,29,2005Jun,1.3,,,2005,1.7,2004,2.0,2004,3
2004Q3,HICP,30,,,,,2005,1.9,2004,2.1,2004,3
2004Q3,HICP,31,2005Jun,1.7,2006Jun,1.8,2005,2.0,2004,2.2,2004,3
2004Q3,HICP,32,2005Jun,1.9,,,2005,1.9,2004,2.1,2004,3
2004Q3,HICP,33,2005Jun,2.2,2006Jun,2.2,2005,2.2,2004,2.3,2004,3
2004Q3,HICP,35,2005Jun,1.9,,,2005,2.0,2004,2.1,2004,3
2004Q3,HICP,36,2005Jun,2.0,2006Jun,1.7,2005,2.1,2004,2.2,2004,3
2004Q3,HICP,37,2005Jun,1.7,2006Jun,2.2,2005,1.9,2004,2.1,2004,3
2004Q3,HICP,38,2005Jun,1.8,2006Jun,1.8,2005,1.8,2004,2.4,2004,3
2004Q3,HICP,39,2005Jun,1.9,2006Jun,2.0,2005,2.0,2004,2.1,2004,3
2004Q3,HICP,40,,,,,2005,2.0,2004,2.1,2004,3
2004Q3,HICP,41,2005Jun,2.0,2006Jun,1.8,2005,2.0,2004,2.2,2004,3
2004Q3,HICP,42,2005Jun,1.9,2006Jun,1.8,2005,1.9,2004,2.0,2004,3
2004Q3,HICP,45,,,,,2005,1.8,2004,2.0,2004,3
2004Q3,HICP,47,2005Jun,2.1,,,2005,2.2,2004,2.2,2004,3
2004Q3,HICP,48,2005Jun,1.7,,,2005,1.7,2004,1.9,2004,3
2004Q3,HICP,49,2005Jun,1.8,2006Jun,2.3,2005,2.0,2004,2.1,2004,3
2004Q3,HICP,54,2005Jun,1.9,2006Jun,1.8,2005,1.8,2004,2.1,2004,3
2004Q3,HICP,56,2005Jun,1.5,2006Jun,1.7,2005,1.7,2004,2.1,2004,3
2004Q3,HICP,57,,,,,2005,1.9,2004,2.1,2004,3
2004Q3,HICP,60,2005Jun,1.7,2006Jun,1.7,2005,1.7,2004,2.0,2004,3
2004Q3,HICP,65,2005Jun,1.7,2006Jun,1.5,2005,1.7,2004,2.1,2004,3
2004Q3,HICP,66,2005Jun,2.4,2006Jun,2.3,2005,2.5,2004,2.1,2004,3
2004Q3,HICP,70,2005Jun,2.0,2006Jun,2.1,2005,1.9,2004,2.0,2004,3
2004Q3,HICP,71,2005Jun,1.7,2006Jun,1.9,2005,1.8,2004,2.1,2004,3
2004Q3,HICP,72,2005Jun,2.0,2006Jun,1.9,2005,1.9,2004,1.9,2004,3
2004Q3,HICP,76,2005Jun,1.4,,,2005,1.4,2004,2.2,2004,3
2004Q3,HICP,80,2005Jun,1.6,2006Jun,1.6,2005,1.8,2004,2.2,2004,3
2004Q3,HICP,82,2005Jun,1.6,2006Jun,1.4,2005,1.5,2004,2.1,2004,3
2004Q3,HICP,84,2005Jun,1.6,2006Jun,1.9,2005,1.7,2004,2.0,2004,3
2004Q3,HICP,85,2005Jun,1.8,,,2005,1.9,2004,2.0,2004,3
2004Q3,HICP,88,2005Jun,1.5,2006Jun,1.9,2005,1.7,2004,2.1,2004,3
2004Q3,HICP,89,2005Jun,1.9,2006Jun,1.9,2005,2.1,2004,2.2,2004,3
2004Q3,HICP,90,2005Jun,1.6,2006Jun,1.7,2005,1.7,2004,2.1,2004,3
2004Q3,HICP,91,2005Jun,1.8,2006Jun,2.0,2005,2.0,2004,2.2,2004,3
2004Q3,HICP,92,2005Jun,1.9,,,2005,1.9,2004,2.2,2004,3
2004Q3,HICP,93,2005Jun,1.8,2006Jun,1.8,2005,1.7,2004,2.1,2004,3
2004Q3,HICP,94,2005Jun,1.7,2006Jun,2.0,2005,1.8,2004,1.9,2004,3
2004Q3,HICP,95,2005Jun,1.8,2006Jun,1.8,2005,1.9,2004,2.1,2004,3
2004Q3,HICP,96,2005Jun,2.2,2006Jun,2.1,2005,2.3,2004,2.2,2004,3
2004Q3,HICP,97,2005Jun,1.4,2006Jun,1.5,2005,1.6,2004,2.1,2004,3
2004Q3,HICP,98,2005Jun,1.7,2006Jun,1.6,2005,1.9,2004,2.1,2004,3
2004Q3,HICP,99,2005Jun,1.8,2006Jun,1.7,2005,1.9,2004,2.0,2004,3
2004Q3,RGDP,4,2005Q1,2.2,2006Q1,2.2,2005,2.2,2004,1.9,2004,3
2004Q3,RGDP,7,2005Q1,2.2,2006Q1,2.5,2005,2.3,2004,1.8,2004,3
2004Q3,RGDP,9,2005Q1,2.1,2006Q1,2.0,2005,2.2,2004,1.8,2004,3
2004Q3,RGDP,11,2005Q1,2.0,2006Q1,2.2,2005,2.1,2004,1.7,2004,3
2004Q3,RGDP,14,2005Q1,2.2,,,2005,2.3,2004,1.7,2004,3
2004Q3,RGDP,15,2005Q1,2.3,2006Q1,2.3,2005,2.5,2004,1.9,2004,3
2004Q3,RGDP,16,2005Q1,1.2,2006Q1,1.9,2005,1.5,2004,1.4,2004,3
2004Q3,RGDP,17,2005Q1,2.2,2006Q1,2.5,2005,2.2,2004,1.8,2004,3
2004Q3,RGDP,19,2005Q1,2.2,2006Q1,2.4,2005,2.2,2004,1.8,2004,3
2004Q3,RGDP,20,2005Q1,2.5,2006Q1,2.5,2005,2.5,2004,1.9,2004,3
2004Q3,RGDP,22,2005Q1,2.1,2006Q1,2.0,2005,2.0,2004,1.8,2004,3
2004Q3,RGDP,23,2005Q1,2.3,2006Q1,2.0,2005,2.3,2004,2.0,2004,3
2004Q3,RGDP,24,2005Q1,2.2,2006Q1,2.1,2005,2.3,2004,2.0,2004,3
2004Q3,RGDP,26,2005Q1,1.9,2006Q1,2.3,2005,2.1,2004,1.7,2004,3
2004Q3,RGDP,28,2005Q1,2.4,2006Q1,2.0,2005,2.4,2004,2.0,2004,3
2004Q3,RGDP,29,2005Q1,2.3,2006Q1,2.6,2005,2.5,2004,1.9,2004,3
2004Q3,RGDP,30,,,,,2005,2.1,2004,1.7,2004,3
2004Q3,RGDP,31,2005Q1,1.7,2006Q1,2.1,2005,1.9,2004,1.7,2004,3
2004Q3,RGDP,32,2005Q1,2.2,,,2005,2.0,2004,1.8,2004,3
2004Q3,RGDP,33,2005Q1,1.8,2006Q1,2.0,2005,2.0,2004,1.5,2004,3
2004Q3,RGDP,35,2005Q1,2.1,,,2005,1.9,2004,2.0,2004,3
2004Q3,RGDP,36,2005Q1,2.0,2006Q1,2.2,2005,2.2,2004,1.8,2004,3
2004Q3,RGDP,37,2005Q1,2.1,2006Q1,2.6,2005,2.2,2004,1.9,2004,3
2004Q3,RGDP,38,2005Q1,2.1,2006Q1,2.3,2005,2.3,2004,1.8,2004,3
2004Q3,RGDP,39,2005Q1,1.7,2006Q1,2.4,2005,2.0,2004,1.7,2004,3
2004Q3,RGDP,40,,,,,2005,2.2,2004,1.8,2004,3
